,DATE,AAPL,ABMD,ABT,ADBE,ADM,ADSK,AEP,AFL,AIG,AJG,ALK,AMAT,AMGN,AON,APA,APD,ATO,AVY,AXP,BA,BAC,BAX,BBY,BDX,BEN,BK,BKR,BLL,BMY,C,CAG,CAT,CERN,CI,CINF,CL,CLX,CMA,CMCSA,CMI,CMS,CNP,COO,COP,CPB,CTAS,CTL,CVS,CVX,D,DD,DE,DHR,DIS,DOV,DRE,DTE,DUK,ECL,ED,EFX,EIX,EOG,ES,ETN,ETR,EXPD,F,FAST,FDX,FISV,FITB,FMC,FRT,GD,GE,GIS,GL,GLW,GPC,GPS,GWW,HAL,HBAN,HD,HES,HOG,HON,HP,HPQ,HRB,HST,HSY,HUM,IBM,IEX,IFF,INTC,IP,IPG,IR,ITW,J,JBHT,JCI,JKHY,JNJ,JPM,K,KLAC,KMB,KO,KR,KSU,L,LB,LEG,LEN,LHX,LLY,LNC,LOW,LRCX,LUV,MAS,MCD,MDT,MGM,MMC,MMM,MNST,MO,MRK,MSFT,MSI,MXIM,NEE,NEM,NI,NLOK,NOC,NSC,NTRS,NUE,OKE,OXY,PAYX,PBCT,PCAR,PEAK,PEG,PFE,PG,PGR,PH,PHM,PKI,PNC,PNW,PPG,PPL,PVH,RJF,ROL,ROST,RTN,SCHW,SHW,SIVB,SLB,SNA,SO,SPGI,SWK,SWKS,SYY,T,TGT,TIF,TJX,TMO,TROW,TRV,TXT,UNM,UNP,USB,UTX,VAR,VFC,VMC,VNO,VZ,WEC,WFC,WHR,WMB,WMT,WY,XOM,XRAY,XRX,ZION
116,06/13/1990,1.42,5.688,4.3076,2.381,9.6518,6.5625,30.125,1.0417,144.2048,5.75,6,0.582,1.542,12.074,6.71,13.1164,11.1667,12.375,8.019,29.875,10.0938,6.0088,0.4398,8.969,1.9167,4.77,28.5,1.8906,14.812,25.674,9.046,8.2031,0.1875,5.9444,7.7471,4.1406,11,10.5,1.6389,6.938,31,13.5581,6,10.1007,14.0868,5.194,8.4074,11.272,17.7188,14.9167,30.1753,12.2292,0.9888,10.6687,6.6749,9.4498,26.75,24.4526,3.3594,24.25,5.381,19.5,2.9688,19.875,6.8874,19.875,0.8047,14.7932,0.3477,11.9063,0.535,4.1811,4.1674,20.625,4.469,5.6273,8.5139,6.0907,6.6675,18.4444,2.1806,18.219,11.1979,5.2875,3.037,15,1.7773,8.806,6.1777,2.1369,5,7.5487,8.9688,10.598,30.3438,3.037,22.958,1.5,26.0635,5.5625,7.8987,6.9063,2.875,3.75,5.0327,0.1875,8.0938,8.9583,17.75,2.875,16.7848,5.6563,1.875,0.2528,9.7083,11.3554,4.4688,1.0213,7.0925,19.4375,13.8125,1.5234,1.5833,1.1358,10.6565,9.094,2.4961,3.6875,13.1458,20.629,0.404,3.4333,13.1124,1.0625,26.4611,0.75,15.8125,33.6511,3.5366,1.4844,8.335,14.25,5.4167,4.6563,2.8999,12.8899,0.556,0.8995,3.7144,6.9984,13.1875,2.7292,10.4375,1.1875,9.1111,1.1094,9.8125,17.125,16,11.906,9.8883,11,1.3096,1.112,0.3281,16.0938,0.3402,9.719,3.175,12.8924,24.917,7.651,6.984,17.313,0.9167,4.2969,14.25,6.2708,5.7813,0.4258,8.402,1.6719,15.563,6.0313,12.7813,6.1915,2.3282,7.469,1.4084,3.3385,15,4.8441,23.473,9.6667,2.8125,29.5,3.9667,7.8594,10.692,12.0313,1.1667,21.0219,3.625
117,06/14/1990,1.42,5.375,4.3076,2.413,9.6054,6.7344,29.875,1.0417,140.8512,5.75,5.9063,0.582,1.565,12.148,6.71,13.0875,11.1667,12.375,7.9232,30.063,9.4688,5.9485,0.4352,9.047,1.9167,4.6375,28,1.8984,14.7228,26.1566,8.7866,8.25,0.1875,5.8611,7.8157,4.1328,11,10.3333,1.625,6.875,31,13.5073,5.8125,10.0531,14.0569,5.111,8.1852,11.218,17.625,14.875,29.8789,11.9792,0.9829,10.5968,6.6958,9.4498,26.75,24.398,3.3906,24.375,5.414,19.375,2.9688,19.875,6.8331,19.75,0.7969,14.7932,0.3477,11.7813,0.5487,4.1811,4.182,20.625,4.438,5.5773,8.6421,5.9788,6.5975,18.6111,2.1111,18.219,11.1085,5.3247,3.074,14.9167,1.7656,8.8358,6.1548,2.1148,5.0156,7.5487,9.0313,10.658,30.2188,3.0617,22.875,1.5,26.4332,5.5417,7.8655,6.8125,2.8594,3.6667,5.0553,0.1875,8,8.8333,17.3438,2.7813,16.7554,5.6094,1.9375,0.2482,9.6563,11.3554,4.5469,1.0359,7.0925,19.5625,13.8125,1.5,1.5,1.1029,10.7115,8.875,2.4961,3.6563,12.8958,20.96,0.404,3.4237,13.0729,1.0486,26.4229,0.75,15.875,32.6496,3.5121,1.5,8.732,14.4167,5.375,4.6406,2.8999,12.8299,0.5853,0.9171,3.6715,7.0269,13.125,2.7344,10.4063,1.184,9.2963,1.125,9.8438,16.625,15.875,11.969,9.8593,10.75,1.3169,1.1193,0.332,16.1875,0.3402,9.75,3.118,12.8085,24.5,7.6129,6.984,17.438,0.9167,4.2969,13.875,6.2083,5.6875,0.4297,8.53,1.6719,15.5,6,12.9063,6.1704,2.3555,7.5,1.3958,3.2944,14.958,4.8441,23.1929,9.5417,2.7969,29.5,3.9667,7.8594,10.7943,12.0313,1.125,21.461,3.6406
118,06/15/1990,1.411,5.563,4.3215,2.413,9.559,6.875,29.875,1.05,141.7338,5.6875,5.8125,0.5898,1.568,12.148,6.6558,13.1164,11.25,12.3125,7.9551,30.125,9.8125,6.0692,0.4398,8.984,1.8403,4.5712,28.75,1.8828,14.7228,25.9636,8.7218,8.2031,0.1875,5.8194,7.8385,4.125,11,10.1667,1.6528,6.828,31.125,13.5073,5.8125,9.8625,14.5056,5.222,8.2593,11.0017,18.0625,14.875,29.8789,12.1042,0.9711,10.8332,6.5912,9.9748,26.5,24.4526,3.375,24.5,5.48,19.25,2.9688,19.875,6.7247,19.625,0.7969,14.5938,0.334,12.125,0.5816,4.1152,4.08,20.75,4.453,5.6273,8.7191,5.8669,6.6675,18.6111,2.1204,18.188,11.4361,5.2875,3.025,14.75,1.7539,8.6275,6.1319,2.1037,4.9844,7.5487,9.125,10.717,30.0938,3.037,22.833,1.5078,26.8029,5.5417,7.7491,6.7344,2.8281,3.6875,5.1569,0.1875,8.0469,8.75,16.9375,2.8125,16.7554,5.625,1.9531,0.2436,9.6042,11.2975,4.7188,1.0359,7.0925,19.4375,13.875,1.4883,1.5278,1.0974,10.8213,8.875,2.4766,3.7188,12.9167,21.08,0.404,3.3947,13.0729,1.0556,26.4611,0.75,15.875,33.4508,3.5121,1.5156,8.561,14.25,5.25,4.6094,2.9273,12.9498,0.6048,0.8995,3.65,7.1407,13.125,2.7344,10.5469,1.1701,9.2963,1.0313,9.6875,16.4375,15.875,11.75,9.8303,10.625,1.2876,1.1413,0.3555,16.25,0.3402,9.906,3.401,13.1721,23.583,7.5749,7.047,17.375,0.9167,4.25,13.6875,6.1979,5.6719,0.4414,8.498,1.6719,15.25,5.9688,12.875,6.202,2.3829,7.531,1.3958,3.2355,14.833,4.8441,22.9128,9.4583,2.7656,29.5,4.0292,7.8594,10.8455,12,1.0833,21.8452,3.625
119,06/18/1990,1.402,5.563,4.3495,2.326,9.2806,6.6875,29.5,1.0667,139.7922,5.6875,5.6563,0.584,1.552,12.074,6.5476,12.972,11.1667,12.125,7.8593,29.5,9.5938,5.9485,0.4167,8.828,1.7847,4.4222,28,1.875,14.5146,25.481,8.5596,8.0781,0.1836,5.75,7.6786,4.0859,10.938,10.2222,1.6111,6.734,30.875,13.2027,5.625,9.6719,14.356,5.111,7.963,10.8395,17.75,14.75,29.5232,11.9792,0.9711,10.4529,6.5703,9.9748,26,24.2343,3.3906,24.25,5.513,19,2.9688,19.75,6.7518,19.125,0.7813,14.3147,0.3203,12.0625,0.6447,4.0823,4.0362,21,4.391,5.5372,8.5909,5.8509,6.545,18.0556,2.0648,18.063,11.1681,5.3247,2.969,14.5,1.7109,8.5085,5.9489,2.0594,4.8281,7.5487,8.9375,10.598,29.6563,3.0123,22.667,1.4688,26.2483,5.3958,7.7325,6.625,2.7344,3.6667,4.9538,0.1875,7.9219,8.5833,16.6563,2.8438,16.667,5.5156,1.9531,0.2423,9.4792,11.1527,4.6875,1.0286,6.9912,19.125,13.6875,1.4688,1.3889,1.0809,10.7115,8.813,2.4805,3.6875,12.6667,20.78,0.404,3.2983,12.856,1.0399,26.232,0.7344,15.5625,33.551,3.4875,1.4844,8.561,14.2083,5.3333,4.4688,2.8726,12.71,0.6048,0.8466,3.6286,7.0838,12.9375,2.6927,10.3125,1.1667,9.1111,1.0781,9.375,16,15.875,11.75,9.8013,10.3125,1.2583,1.1413,0.3711,16.1875,0.3347,9.688,3.458,13.0043,22.833,7.4607,7.031,17.188,0.875,4.25,13.6563,6.0729,5.5156,0.4297,8.338,1.6406,15,5.875,12.75,6.1177,2.3418,7.359,1.4021,3.2208,14.625,4.7977,22.4086,9.5,2.6875,28.75,3.998,7.7188,10.692,11.8438,1.1042,21.2963,3.6719
120,06/19/1990,1.415,5.375,4.3495,2.405,9.327,6.6875,29.5,1.0583,140.8512,5.6875,5.7813,0.5742,1.568,11.815,6.3853,12.9142,11.25,12.25,7.8593,29.25,9.5625,5.9485,0.4213,8.719,1.7847,4.505,28.125,1.875,14.5741,25.3845,8.6569,8.0469,0.1797,5.6806,7.6557,4.1328,10.875,10.1111,1.6111,6.672,31,13.4058,5.4375,9.7196,14.5654,5.167,7.963,10.8936,17.9063,14.875,29.5232,11.8333,0.9652,10.6585,6.654,9.9748,26.25,24.1797,3.375,24.125,5.742,19.125,2.9219,19.875,6.7653,19.375,0.7813,14.3546,0.3203,12.1875,0.6365,4.0494,4.0071,20.5,4.391,5.5873,8.655,5.9148,6.4925,18.0556,2.125,18,11.317,5.2503,2.969,14.7083,1.7109,8.568,5.9947,2.1092,4.8438,7.5487,9.0938,10.598,29.6875,2.9877,22.792,1.4688,26.2483,5.3333,7.7158,6.6406,2.6875,3.5833,4.9876,0.1875,7.9688,8.7917,16.6875,2.7813,16.7259,5.4844,1.9375,0.2436,9.5,11.0368,4.6719,1.0359,7.0419,19.25,13.7188,1.5313,1.4444,1.0919,10.9312,8.844,2.4609,3.6563,12.625,20.75,0.404,3.3947,12.856,1.0417,25.9647,0.75,15.5625,33.6511,3.5366,1.5,8.902,14.4167,5.2083,4.4141,2.9273,12.4702,0.6048,0.8818,3.5641,7.1407,13.0625,2.7031,10.4531,1.1667,9.3333,1.1094,9.5625,16.4375,15.875,12,9.8303,10.25,1.2218,1.1486,0.3555,16.2188,0.3374,9.656,3.401,13.0602,23.417,7.5368,7,17.125,0.875,4.2188,13.7813,6.1875,5.5313,0.4336,8.37,1.625,14.75,6.0313,12.5625,6.1283,2.3418,7.406,1.4021,3.162,14.625,4.7977,22.2966,9.625,2.7031,29,3.9667,7.7344,10.6409,11.8438,1.0833,21.2414,3.6094
121,06/20/1990,1.429,5.375,4.4754,2.342,9.3734,6.5938,29.375,1.0667,140.4982,5.7813,5.6563,0.5684,1.573,11.741,6.3853,12.9431,10.9167,12.25,7.6996,29.063,9.4063,6.039,0.4259,8.734,1.7639,4.4553,28.375,1.8828,14.7228,25.7706,8.5921,8.1406,0.1836,5.6667,7.6557,4.1406,10.969,10.0556,1.6111,6.672,31.5,13.3042,5.4375,9.8625,14.5056,5.222,7.9259,10.8936,17.6563,14.7917,28.9896,11.9583,0.9711,10.6276,6.654,9.7123,26.25,24.1251,3.3125,23.75,5.808,19.0625,2.9375,19.75,6.7382,19.375,0.7813,14.3147,0.3203,12.125,0.6365,4.1152,3.978,20.375,4.313,5.6273,8.6165,5.8669,6.58,17.9444,2.0972,18.031,11.4957,5.3247,2.963,14.875,1.6953,8.568,6.0404,2.1258,4.8906,7.5487,9.0938,10.598,29.5,2.9136,23.167,1.4844,26.0635,5.3542,7.7325,6.6719,2.6875,3.6667,4.965,0.1875,8.0625,8.5417,16.625,2.875,16.932,5.5156,1.8906,0.2436,9.4375,10.834,4.6719,1.0067,7.0925,19.25,13.8125,1.5273,1.4444,1.1139,10.7664,8.844,2.4531,3.6563,12.5625,20.569,0.404,3.3562,12.9744,1.0781,26.2702,0.7344,15.625,34.5525,3.5612,1.5,9.015,14.4583,5.1667,4.4141,2.9547,12.3503,0.6048,0.8818,3.5963,7.0838,12.875,2.6979,10.4844,1.1701,9.2593,1.1094,9.5,16.5,16.25,11.844,9.8013,10.25,1.2071,1.1413,0.3516,16.1875,0.3374,9.688,3.345,13.284,23.75,7.5749,7,17,0.9167,4.2188,13.7813,6.1563,5.5313,0.4258,8.306,1.625,14.75,6.0313,12.5,6.0967,2.3555,7.469,1.4147,3.2061,14.5,4.7861,22.3526,9.625,2.6875,29.25,3.998,7.7188,10.7432,11.9688,1.0833,21.0767,3.5625
122,06/21/1990,1.496,5.375,4.5593,2.389,9.327,6.6875,29.375,1.0667,140.4982,5.7813,5.625,0.5664,1.594,11.778,6.4935,13.0875,10.8333,12,7.7635,29.438,9.5938,6.0692,0.412,8.781,1.7431,4.4553,28.375,1.9141,14.931,25.9636,8.7866,8.0313,0.1797,5.7222,7.6557,4.1953,10.531,10.1667,1.6111,6.688,31.625,13.2027,5.4375,9.6719,14.2663,5.222,8,11.1909,17.5938,14.875,28.8711,12.2292,0.9652,10.8229,6.6958,9.7123,26.375,24.2343,3.375,23.875,5.119,19.125,2.9375,19.875,6.7925,19.5,0.7969,14.1951,0.3203,12.1563,0.6255,4.1481,4.0508,20.125,4.313,5.6173,8.7191,5.9148,6.685,18,2.1204,18.125,11.4659,5.3247,3.006,15,1.6641,8.6275,5.9947,2.1148,4.9375,7.5487,9.0938,10.955,29.75,2.9136,23.292,1.4727,25.8786,5.4375,7.8156,6.625,2.625,3.5833,4.965,0.1875,8.3438,8.5833,16.75,2.9375,17.1382,5.5313,1.8906,0.2456,9.4583,10.5443,4.6875,1.0578,7.1432,19.75,13.8125,1.5352,1.3889,1.1139,10.8213,8.781,2.4688,3.5938,12.6458,20.659,0.404,3.4237,13.1913,1.0694,26.9193,0.7344,15.625,34.5525,3.5366,1.5,9.015,14.75,5.1667,4.4688,2.982,12.4102,0.6145,0.8818,3.6286,7.1407,13,2.6875,10.4531,1.1806,9.2222,1.0938,9.4688,16.0625,16,11.875,9.8303,10.25,1.1998,1.1267,0.3516,16.125,0.3347,9.781,3.401,13.1162,23.583,7.5749,7.031,17,0.9583,4.2344,13.6875,6.125,5.5156,0.418,8.274,1.6094,14.688,6.0625,12.5625,6.1072,2.4925,7.516,1.4147,2.9414,14.542,4.7745,22.5207,9.625,2.6875,29.75,3.998,7.75,10.7432,12.125,1.1042,20.967,3.6094
123,06/22/1990,1.482,5.25,4.4894,2.326,9.2342,6.7813,29.25,1.05,139.7922,5.7813,5.625,0.5781,1.557,11.852,6.4935,12.7408,11.0833,11.875,7.7635,28.563,9.4375,6.0692,0.4213,8.594,1.75,4.3062,27.625,1.9141,14.6038,26.3497,8.7218,7.9375,0.1797,5.6389,7.6557,4.1406,10.344,10.2778,1.5972,6.625,31.125,13.1011,5.0625,9.529,13.8177,5.222,7.8148,11.1098,17.4375,14.8333,28.8711,11.9167,0.9474,10.5043,6.654,9.7123,26.25,24.2888,3.3906,23.625,5.184,19.1875,2.9531,19.625,6.806,19.125,0.7969,14.1153,0.3203,12.1875,0.62,4.1811,3.876,20.125,4.188,5.5672,8.7191,5.787,6.475,17.5556,2.0694,18.125,11.1383,5.2503,2.944,14.6667,1.6094,8.5383,5.8574,2.076,4.9375,7.5487,9.1875,11.103,29.0625,2.963,22.542,1.4375,25.0776,5.6875,7.7657,6.5625,2.7813,3.4167,4.9425,0.1875,8.1875,8.375,16.4375,2.9063,16.9026,5.4219,1.875,0.2423,9.4688,10.1967,4.7031,1.0578,7.2952,19.875,13.6563,1.5117,1.3611,1.1084,10.8763,8.594,2.4727,3.5938,12.4583,20.329,0.404,3.443,12.8955,1.0521,26.2702,0.7422,15.3125,33.7513,3.5121,1.5313,8.505,14.7917,5.125,4.3594,2.8726,12.2304,0.6438,0.8818,3.5856,7.226,12.75,2.6771,10.4063,1.2153,9,1.0781,9.5625,15.25,15.875,11.906,9.9173,10.3125,1.1925,1.134,0.3477,15.625,0.3429,9.656,3.401,12.8645,23.5,7.5749,7.047,16.938,0.9167,4.2188,13.4375,6.1458,5.7344,0.4102,8.178,1.6094,14.563,5.9063,12.7188,6.0651,2.561,7.25,1.421,2.9414,14.5,4.7745,21.9044,9.625,2.6094,28.875,3.9199,7.625,10.4362,11.9688,1.0625,20.6376,3.5313
124,06/25/1990,1.473,5.188,4.4614,2.326,9.1414,6.6875,29,1.0667,136.4386,5.75,5.5938,0.6016,1.557,11.741,6.4394,12.683,10.8333,11.9375,7.7954,28.625,9.4375,5.8881,0.4167,8.594,1.7708,4.2234,27.375,1.9141,14.5146,26.2532,8.5921,7.3281,0.1797,5.5694,7.5871,4.1563,10.25,10.2778,1.5833,6.531,31.25,13.0503,5.0625,9.4814,13.399,5.333,7.8148,10.8125,17.2188,14.8333,27.9225,11.7917,0.9474,10.381,6.5494,9.7123,25.875,24.0705,3.3438,23.375,5.184,19.125,2.9219,19.375,6.7789,19,0.8047,13.9558,0.3242,11.9063,0.6091,4.214,3.8614,20.125,4.063,5.5472,8.6293,5.787,6.44,17.6667,2.0231,18.125,11.1085,5.2503,2.846,14.5,1.6094,8.5085,5.7659,2.0539,5.0156,7.5487,8.9688,10.806,29.1563,2.963,22.042,1.4219,25.2625,5.625,7.6493,6.4063,2.7813,3.4375,5.0102,0.1875,8.0938,8.1667,15.8438,2.7813,16.7848,5.3438,1.875,0.241,9.3542,10.6023,4.6875,1.0359,7.1432,19.8125,13.7188,1.4883,1.3611,1.0809,10.8213,8.563,2.4531,3.5938,12.25,20.329,0.404,3.578,12.9546,1.0347,25.6974,0.7578,15.1875,33.8515,3.4138,1.5469,8.165,14.375,5.125,4.3203,2.8726,12.2903,0.6438,0.8466,3.6286,7.2829,12.5625,2.6458,10.2656,1.2083,9,1.0625,9.3438,14.9375,15.75,11.969,9.7433,10.3125,1.1559,1.1413,0.3516,15.4688,0.3402,9.625,3.231,12.8365,23.5,7.5368,6.984,16.875,0.9583,4.0156,13.25,5.9479,5.625,0.4141,7.891,1.6094,14.438,5.9063,12.5938,5.9703,2.4377,7.219,1.4147,2.912,14.458,4.7745,21.8484,9.5417,2.6094,28.5,3.8418,7.5156,10.3339,11.8125,1.0938,20.6376,3.5313
125,06/26/1990,1.451,4.875,4.5034,2.215,9.3734,6.5938,29,1.0333,132.732,5.7813,5.5625,0.5938,1.521,11.519,6.4935,12.7697,11,11.8125,7.7635,28.813,9.125,5.8277,0.412,8.594,1.7708,4.1903,26.75,1.9219,14.6038,25.8671,8.4948,6.5469,0.1758,5.5694,7.5643,4.1875,10.25,10.2778,1.5833,6.438,31.5,13.1519,4.875,9.7196,13.4588,5.444,8,10.9477,16.9375,14.7917,27.2111,11.5833,0.9474,10.2473,6.5284,9.7123,25.75,24.1251,3.3594,23.25,5.217,19.125,2.9219,19.25,6.7789,19,0.7969,13.8362,0.332,11.5313,0.6557,4.1811,3.8905,20.125,4.016,5.5272,8.8088,5.8829,6.1425,17.3889,2.0231,18.25,11.1383,5.2503,2.846,14.5833,1.6719,8.5085,5.6972,2.0594,5.0313,7.5487,9.125,10.806,29.2188,2.9877,22.333,1.4219,25.5705,5.6667,7.3833,6.5469,2.7344,3.4583,5.0779,0.1875,8.1406,8.25,15.9063,2.8438,16.7259,5.4063,1.8594,0.2391,9.25,10.4864,4.6563,1.014,6.9912,19.8438,13.75,1.4922,1.3333,1.0974,10.8213,8.563,2.4844,3.5938,12.3333,20.359,0.404,3.6166,13.0335,1.0382,24.781,0.7578,15.125,33.6511,3.4384,1.5625,8.278,14.2083,5.0833,4.3594,2.8999,12.2304,0.6145,0.8818,3.6071,7.3114,12.6875,2.599,10.2813,1.2083,8.8889,1.0625,9.4375,14.875,16.125,12.313,9.8013,10.25,1.1632,1.1632,0.3359,15.5313,0.3402,9.781,3.231,12.8365,23.583,7.6129,7.016,17,0.9583,4.2031,13.25,5.8854,5.6094,0.418,7.731,1.5781,14.375,5.9375,12.75,5.8756,2.4377,7.234,1.4147,2.9267,14.5,4.7745,22.0165,9.625,2.6563,27.875,3.8574,7.4375,10.3851,11.75,1.0417,20.6376,3.5469
126,06/27/1990,1.482,4.938,4.5733,2.342,9.559,6.6875,29.125,1.0417,134.144,5.8125,5.625,0.5977,1.557,11.296,6.4394,12.8564,10.9167,11.875,7.7954,29.313,9.25,5.8881,0.412,8.766,1.8611,4.1737,27.125,1.9297,15.0797,26.5427,8.6245,6.5156,0.1836,5.5972,7.5186,4.2422,10.25,10.25,1.5,6.438,31.375,13.355,5.0625,10.0055,13.8476,5.333,8.037,10.9747,17.4375,14.7917,27.0333,11.625,0.9415,10.4426,6.5703,9.7123,25.75,24.2888,3.375,23.5,5.184,19.25,2.9219,19,6.806,19.5,0.8047,13.9558,0.3398,11.4688,0.6337,4.2798,3.8905,20.5,4.094,5.5472,8.8601,5.9788,6.2475,17.4444,2.0417,18.281,11.1979,5.213,2.877,14.5833,1.6719,8.449,5.6972,2.0483,5.2813,7.5487,9.3438,11.519,29.5,2.963,22.917,1.4336,25.2625,5.6458,7.4498,6.5781,2.7969,3.375,5.0215,0.1806,8.3438,8.5,16.1563,2.8125,16.667,5.5469,1.9375,0.2384,9.2083,10.9499,4.625,1.0067,6.9659,20.3125,13.875,1.4805,1.3611,1.0974,10.8763,8.656,2.5039,3.5938,12.5417,20.509,0.404,3.6166,13.2898,1.059,25.3156,0.7422,15.25,34.1519,3.463,1.5469,8.391,14.375,5,4.2813,3.0094,12.3503,0.6194,0.8466,3.5856,7.2829,12.875,2.6458,10.4688,1.2083,8.8148,1.0625,9.5,15.1875,16,11.594,9.8593,10.3125,1.1413,1.1779,0.3555,15.5313,0.3429,9.75,3.288,12.9204,23.583,7.651,7.094,17.188,0.9583,4.375,13.5,5.8958,5.5156,0.418,7.699,1.7188,14.313,5.9375,12.9375,5.844,2.4103,7.234,1.4147,2.9414,14.5,4.7745,22.4086,9.5833,2.7188,27.5,3.8418,7.5781,10.5897,12,1.0208,20.6376,3.5313
127,06/28/1990,1.536,5.188,4.6992,2.357,9.559,6.875,29.375,1.0833,136.6151,5.7813,5.6563,0.6094,1.615,11.148,6.3853,12.972,11,11.875,7.8593,29.5,9.3438,5.8881,0.4213,8.859,1.875,4.1903,27.75,1.9531,15.3771,26.4462,9.0784,6.5469,0.1855,5.5694,7.4729,4.3047,10.344,10.3889,1.5139,6.5,31.5,13.4566,5.4375,9.9578,13.5186,5.417,8.2222,11.2991,17.4688,14.8333,27.3297,12.0833,0.9474,10.6379,6.4866,10.2373,25.875,24.398,3.3438,23.75,5.119,18.875,2.9688,19.375,6.806,19.625,0.8047,13.9957,0.3477,11.3125,0.642,4.1811,3.8468,20.25,4.016,5.5472,9.232,6.0747,6.1425,17.5556,2.0833,18.281,11.3766,5.1386,2.889,14.7083,1.8594,8.687,5.6972,2.0982,5.2813,7.5487,9.4688,11.638,29.4063,2.963,22.75,1.4414,25.3241,5.7292,7.5163,6.6406,2.8438,3.375,5.1004,0.1806,8.5,8.5833,16.625,2.875,16.6965,5.625,1.9688,0.2345,9.1875,11.0078,4.5938,1.0067,6.9152,20.9375,13.6875,1.4844,1.3611,1.1139,10.8213,8.969,2.582,3.5938,12.6667,20.659,0.404,3.578,13.5856,1.0625,25.4301,0.7422,15.25,34.1519,3.4384,1.5781,8.561,14.4167,5.0417,4.3281,3.0367,12.2903,0.634,0.8642,3.6286,7.2829,12.75,2.6719,10.7344,1.2153,8.7407,1.0781,9.5313,14.9375,16.375,11.938,9.9173,10.375,1.1413,1.1706,0.3516,15.625,0.3484,9.844,3.231,12.9204,23.667,7.6129,7.047,17.313,0.9583,4.3125,13.625,5.9479,5.5625,0.4102,7.891,1.7656,14.5,5.9063,13.1563,5.8966,2.4103,7.172,1.4084,2.9708,14.583,4.7745,22.4086,9.625,2.7188,27.5,3.8106,7.7031,10.4362,12.0625,1.0208,20.473,3.5313
128,06/29/1990,1.598,5.563,4.5873,2.326,9.5126,6.9375,29.75,1.0583,136.0856,5.75,5.625,0.5938,1.62,11.111,6.4394,13.0586,11.0833,11.625,7.8593,29.25,9.375,5.7975,0.4398,8.766,1.8819,4.2234,27.25,1.9453,15.0797,26.3497,9.1757,6.5469,0.1855,5.5694,7.45,4.2656,10.531,10.3333,1.5,6.547,31.875,13.6597,5.625,9.8625,13.698,5.444,8.2222,11.3261,17.5938,14.7917,27.1518,12.2083,0.9415,10.5454,6.5284,10.4998,26,24.398,3.2813,23.5,5.119,18.75,2.9688,19.75,6.8196,19.875,0.8047,13.9558,0.3594,11.3125,0.5377,4.1811,3.8468,20.375,4.016,5.5572,9.232,6.1067,6.125,17.6667,2.1481,18.5,11.4659,5.1386,2.846,14.7083,1.75,8.7465,5.6286,2.0926,5.3125,7.5487,9.4063,11.638,29.375,3.1111,23.083,1.4688,25.0776,5.7917,7.6161,6.7344,2.9375,3.5,5.1343,0.1528,8.4531,8.5,16.4063,3,16.8732,5.5469,2.0313,0.2358,9.125,11.1816,4.625,1.0359,6.9659,20.7813,13.8438,1.5195,1.3611,1.1303,10.7664,8.844,2.6016,3.625,12.7917,20.81,0.404,3.5876,13.6842,1.0556,25.5447,0.7578,15.375,34.9531,3.463,1.6094,8.391,14.2917,5.0417,4.3594,2.8726,12.3503,0.6243,0.8642,3.6071,7.0838,12.9375,2.6823,10.8906,1.2222,8.7407,1.125,9.4688,15,16.375,12,9.9173,10.875,1.1559,1.1779,0.3555,15.5938,0.3347,9.969,3.288,12.8645,23.583,7.7271,7.031,17.25,1,4.2813,13.4688,6.0625,5.6406,0.4141,7.795,1.7031,14.375,5.9375,13.3438,5.9072,2.4103,7.156,1.421,3.0738,14.542,4.7745,22.2406,9.6667,2.7188,28.125,3.7481,7.8125,10.4362,11.9688,1.0208,20.5828,3.5781
